YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 07 07 08 242  2.1  2.3  0.73  7.69  6.43 999 1021.1  21.2  20.7  16.6 99.0 99.00
2001 07 07 09 216  0.9  1.1  0.73  8.33  6.31 999 1020.9  20.9  20.6  17.1 99.0 99.00
2001 07 07 10 232  1.1  1.2  0.71  7.14  5.97 999 1021.2  20.7  20.6  17.8 99.0 99.00
2001 07 07 11 210  1.0  1.2  0.69  7.69  5.91 999 1021.4  21.4  20.6  17.8 99.0 99.00
2001 07 07 12 207  1.7  2.0  0.80  7.69  5.84 999 1022.0  21.2  20.7  18.5 99.0 99.00
2001 07 07 13 230  2.0  2.3  0.72  7.69  5.86 999 1022.1  21.5  20.9  17.2 99.0 99.00
2001 07 07 14 207  2.3  2.6  0.71  8.33  6.03 999 1022.6  21.7  21.2  15.9 99.0 99.00
2001 07 07 15 192  3.3  3.6  0.70  7.69  5.84 999 1022.6  21.7  21.4  16.2 99.0 99.00
2001 07 07 16 195  4.1  4.8  0.68  8.33  6.26 999 1022.5  21.9  21.5  15.3 99.0 99.00
2001 07 07 17 198  4.1  4.8  0.63  9.09  6.60 999 1022.3  22.1  21.7  15.2 99.0 99.00
2001 07 07 18 203  4.3  5.1  0.59  7.69  6.31 999 1022.1  22.4  21.8  14.4 99.0 99.00
2001 07 07 19 200  5.1  6.0  0.65  8.33  6.67 999 1021.3  22.4  21.9  15.2 99.0 99.00
2001 07 07 20 197  5.4  6.2  0.67  9.09  6.04 999 1020.7  22.6  22.0  15.1 99.0 99.00
2001 07 07 21 192  6.1  7.2  0.62  8.33  5.22 999 1019.6  22.7  22.0  15.8 99.0 99.00
2001 07 07 22 195  6.4  7.5  0.74  7.69  4.75 999 1019.0  22.7  21.9  16.2 99.0 99.00
2001 07 07 23 193  6.5  7.5  0.74  8.33  4.43 999 1018.9  22.6  21.8  16.4 99.0 99.00
2001 07 08 00 194  6.9  7.9  0.78  8.33  4.39 999 1018.5  22.6  21.7  16.5 99.0 99.00
2001 07 08 01 187  7.1  8.6  0.86  9.09  4.32 999 1017.9  22.4  21.6  17.0 99.0 99.00
2001 07 08 02 185  7.4  9.0  0.81  8.33  4.35 999 1017.6  22.3  21.5  17.5 99.0 99.00
2001 07 08 03 180  7.9  8.9  0.90  9.09  4.29 999 1017.5  22.3  21.4  16.8 99.0 99.00
2001 07 08 04 187  7.3  8.5  0.95  3.70  4.03 999 1017.7  22.3  21.3  17.2 99.0 99.00
2001 07 08 05 185  7.3  8.8  1.03  4.00  4.21 999 1017.5  22.2  21.3  17.7 99.0 99.00
2001 07 08 06 192  7.8  9.4  1.09  4.17  4.39 999 1017.3  22.1  21.2  17.8 99.0 99.00
2001 07 08 07 186  8.4 10.1  1.23  4.55  4.59 999 1016.1  22.1  21.1  17.9 99.0 99.00
2001 07 08 08 182  8.6 10.3  1.33  4.76  4.48 999 1014.9  22.1  21.1  17.9 99.0 99.00
2001 07 08 09 182  8.8 10.5  1.35  5.00  4.49 999 1014.6  22.1  21.1  18.1 99.0 99.00
2001 07 08 10 185  8.9 10.1  1.36  5.00  4.48 999 1014.1  22.2  21.2  18.4 99.0 99.00
2001 07 08 11 186  9.0 11.1  1.46  4.76  4.55 999 1014.5  22.2  21.2  19.0 99.0 99.00
2001 07 08 12 187  8.4 10.0  1.42  5.00  4.58 999 1014.6  22.3  21.2  19.6 99.0 99.00
2001 07 08 13 183  8.7 10.4  1.55  5.26  4.58 999 1013.7  22.4  21.2  19.8 99.0 99.00
2001 07 08 14 186  9.0 10.5  1.44  5.26  4.44 999 1012.5  22.5  21.3  19.9 99.0 99.00
2001 07 08 15 200  8.8 10.5  1.50  5.56  4.46 999 1012.5  22.7  21.3  19.4 99.0 99.00
2001 07 08 16 204  9.3 11.0  1.58  5.56  4.60 999 1011.9  22.6  21.2  18.2 99.0 99.00
2001 07 08 17 208  8.4 10.0  1.61  5.56  4.63 999 1011.6  22.5  21.4  18.7 99.0 99.00
2001 07 08 18 208  8.1  9.7  1.48  5.88  4.59 999 1011.4  22.2  21.5  19.3 99.0 99.00
2001 07 08 19 200  7.2  8.8  1.25  5.88  4.62 999 1011.0  22.1  21.6  20.2 99.0 99.00
2001 07 08 20 200  8.6 10.1  1.15  5.56  4.52 999 1010.5  21.9  21.9  20.6 99.0 99.00
2001 07 08 21 196  8.3  9.8  1.15  5.56  4.47 999 1010.0  22.0  22.0  20.7 99.0 99.00
2001 07 08 22 202  7.8  8.7  1.13  6.25  4.49 999 1009.6  22.1  22.0  20.7 99.0 99.00
2001 07 08 23 199  6.7  7.7  1.07  5.56  4.47 999 1009.6  22.0  22.0  21.0 99.0 99.00
2001 07 09 00 202  6.6  7.7  1.04  5.56  4.46 999 1009.8  22.1  22.0  21.1 99.0 99.00
2001 07 09 01 203  6.6  7.7  0.98  5.56  4.46 999 1009.9  22.1  21.9  21.4 99.0 99.00
2001 07 09 02 207  6.1  7.1  0.95  5.56  4.52 999 1010.1  22.0  21.9  21.5 99.0 99.00
2001 07 09 03 210  5.3  6.0  1.00  5.88  4.63 999 1010.0  22.1  21.8  21.5 99.0 99.00
2001 07 09 04 215  4.8  5.6  0.94  5.56  4.89 999 1009.6  22.1  21.8  21.6 99.0 99.00
2001 07 09 05 219  5.2  6.0  0.95  5.56  5.04 999 1009.6  22.0  21.8  21.7 99.0 99.00
2001 07 09 06 217  4.7  5.5  0.92  9.09  5.16 999 1009.4  22.0  21.7  21.7 99.0 99.00
2001 07 09 07 224  3.6  4.1  0.87  8.33  5.12 999 1009.2  21.8  21.8  21.7 99.0 99.00
2001 07 09 08 221  4.9  5.6  0.82  7.14  5.28 999 1009.0  21.7  21.8  21.7 99.0 99.00
2001 07 09 09 223  5.0  5.9  0.87  9.09  5.33 999 1008.1  22.0  21.8  21.8 99.0 99.00
2001 07 09 10 255  2.3  2.7  0.77  5.26  5.27 999 1008.9  22.1  21.7  21.9 99.0 99.00
2001 07 09 11 158  0.8  1.2  0.82  5.88  5.33 999 1008.9  22.1  21.7  22.1 99.0 99.00
2001 07 09 12 286  2.6  3.3  0.86  5.88  5.44 999 1009.3  22.1  21.8  22.0 99.0 99.00
2001 07 09 13 342  3.0  3.7  0.91  5.88  5.41 999 1009.3  22.0  21.9  22.0 99.0 99.00
2001 07 09 14 345  2.6  3.4  0.88  5.88  5.46 999 1009.2  21.8  22.0  21.8 99.0 99.00
2001 07 09 15 319  3.1  3.6  0.80  5.88  5.61 999 1009.4  21.6  22.1  21.6 99.0 99.00
2001 07 09 16 330  3.5  4.2  0.77  5.88  5.62 999 1009.5  22.2  22.3  22.1 99.0 99.00
2001 07 09 17 325  4.2  4.9  0.77  5.56  5.82 999 1009.4  22.5  22.7  22.0 99.0 99.00
2001 07 09 18 324  4.5  5.2  0.74  5.88  6.02 999 1009.6  23.0  22.7  21.4 99.0 99.00
2001 07 09 19 348  2.9  3.4  0.74  9.09  6.14 999 1009.4  23.2  23.0  21.4 99.0 99.00
2001 07 09 20  27  2.3  2.5  0.76  5.88  6.13 999 1009.1  23.8  23.7  21.0 99.0 99.00
2001 07 09 21  28  2.5  2.7  0.69  8.33  6.06 999 1009.0  24.2  24.0  21.0 99.0 99.00
2001 07 09 22 336  2.1  2.4  0.72  8.33  6.18 999 1008.8  24.4  24.1  20.9 99.0 99.00
2001 07 09 23  96  1.4  1.6  0.72  9.09  5.92 999 1008.5  24.9  24.2  21.3 99.0 99.00
2001 07 10 00 107  2.0  2.4  0.75  8.33  5.57 999 1008.5  24.3  23.9  21.5 99.0 99.00
2001 07 10 01 143  1.8  2.2  0.78  9.09  5.85 999 1008.7  23.8  23.9  22.0 99.0 99.00
2001 07 10 02 217  2.8  3.6  0.79  9.09  5.84 999 1009.2  23.6  23.5  22.0 99.0 99.00
2001 07 10 03 217  3.7  4.4  0.79  9.09  5.81 999 1009.5  23.2  23.2  21.6 99.0 99.00
2001 07 10 04 219  3.5  3.8  0.78  9.09  5.69 999 1009.2  23.3  23.1  21.6 99.0 99.00
2001 07 10 05 225  2.6  3.0  0.75 10.00  5.88 999 1008.8  23.2  23.0  21.7 99.0 99.00
2001 07 10 06 252  4.0  4.7  0.69  9.09  5.98 999 1008.4  23.1  22.7  22.2 99.0 99.00
2001 07 10 07 246  4.1  4.7  0.63  9.09  6.23 999 1008.2  22.7  22.6  22.1 99.0 99.00
2001 07 10 08 266  4.2  5.0  0.61 10.00  6.21 999 1008.2  23.1  22.6  22.0 99.0 99.00
2001 07 10 09 267  3.5  4.0  0.64 10.00  6.47 999 1007.9  23.4  22.5  21.2 99.0 99.00
2001 07 10 10 259  3.3  3.9  0.60 10.00  6.58 999 1008.1  23.1  22.6  21.6 99.0 99.00
2001 07 10 11 288  4.5  5.2  0.69  9.09  6.83 999 1008.3  23.2  22.6  21.2 99.0 99.00
2001 07 10 12 265  4.7  5.5  0.68  8.33  6.65 999 1008.4  23.2  22.5  21.0 99.0 99.00
2001 07 10 13 272  4.5  5.2  0.72 10.00  6.71 999 1008.2  23.4  22.5  20.8 99.0 99.00
2001 07 10 14 272  2.9  3.3  0.67  7.69  6.66 999 1008.0  23.7  22.7  21.1 99.0 99.00
2001 07 10 15 288  1.7  2.1  0.74  7.69  6.70 999 1007.9  24.0  23.2  21.6 99.0 99.00
2001 07 10 16 187  2.3  3.0  0.79  7.69  6.53 999 1008.1  24.7  23.8  22.5 99.0 99.00
2001 07 10 17 201  3.9  4.5  0.77  8.33  6.80 999 1008.0  24.5  23.9  22.6 99.0 99.00
2001 07 10 18 201  4.8  5.8  0.75  7.69  6.51 999 1008.0  24.9  24.0  22.7 99.0 99.00
2001 07 10 19 196  4.5  5.3  0.70  7.69  6.14 999 1007.6  24.9  23.9  22.8 99.0 99.00
2001 07 10 20 196  5.9  6.7  0.80  8.33  5.85 999 1006.9  25.6  23.8  22.2 99.0 99.00
2001 07 10 21 199  6.3  7.3  0.82  8.33  5.48 999 1006.5  25.3  23.8  22.1 99.0 99.00
2001 07 10 22 200  8.1  9.8  0.77  7.69  4.28 999 1006.2  25.1  23.6  22.1 99.0 99.00
2001 07 10 23 206  7.0  7.8  0.92  7.69  4.24 999 1006.7  25.0  23.4  21.8 99.0 99.00
2001 07 11 00 199  6.4  7.4  0.91  7.69  4.56 999 1006.6  24.7  23.2  22.1 99.0 99.00
2001 07 11 01 207  7.5  8.4  0.79  7.14  4.54 999 1006.3  24.6  23.1  21.7 99.0 99.00
2001 07 11 02 215  6.1  7.2  0.80  7.14  4.41 999 1007.0  24.4  23.0  21.6 99.0 99.00
2001 07 11 03 218  6.2  7.2  0.75  7.69  4.29 999 1007.0  23.6  22.9  21.8 99.0 99.00
2001 07 11 04 216  8.8 10.5  0.80  8.33  4.53 999 1006.5  24.0  22.8  22.2 99.0 99.00
2001 07 11 05 209  7.2  9.0  0.90  3.45  3.93 999 1006.1  24.2  22.7  21.8 99.0 99.00
2001 07 11 06 213 11.7 13.7  0.93  3.70  3.98 999 1005.2  23.8  22.5  20.5 99.0 99.00
2001 07 11 07 209  7.9  9.4  0.90  8.33  4.20 999 1005.0  23.6  22.3  20.3 99.0 99.00
2001 07 11 08 201  5.8  7.0  0.84  4.35  4.27 999 1004.9  23.2  22.2  21.3 99.0 99.00
2001 07 11 09 221  5.7  6.4  0.71  8.33  4.54 999 1004.7  23.3  22.3  21.2 99.0 99.00
2001 07 11 10 205  5.6  6.7  0.80  7.69  4.71 999 1004.5  23.3  22.4  21.5 99.0 99.00
2001 07 11 11 226  2.6  3.6  0.78  4.55  4.74 999 1004.9  22.9  22.6  21.6 99.0 99.00
2001 07 11 12 220  2.5  3.2  0.86  5.00  4.87 999 1005.0  22.8  22.7  22.0 99.0 99.00
2001 07 11 13 215  3.5  4.1  0.92  7.14  4.90 999 1004.7  22.9  22.4  22.7 99.0 99.00
2001 07 11 14 219  3.9  4.6  0.86  7.14  4.74 999 1004.5  22.9  22.4  22.9 99.0 99.00
2001 07 11 15 224  2.5  2.8  0.85  7.14  4.61 999 1004.4  22.8  22.2  22.7 99.0 99.00
2001 07 11 16 197  3.0  3.4  0.87  7.14  4.63 999 1004.2  23.2  22.9  22.8 99.0 99.00
2001 07 11 17 217  2.9  3.4  0.79  7.69  4.59 999 1004.3  23.9  22.9  22.7 99.0 99.00
2001 07 11 18 291  3.4  3.9  0.79  7.69  4.72 999 1004.3  24.9  23.1  22.2 99.0 99.00
2001 07 11 19 322  5.8  7.1  0.76  7.14  4.90 999 1004.6  24.7  23.0  21.7 99.0 99.00
2001 07 11 20 333  3.1  3.7  0.80  4.76  4.80 999 1004.7  24.4  23.0  21.5 99.0 99.00
2001 07 11 21 337  7.5 14.3  0.72  7.14  4.64 999 1004.8  24.7  23.0  20.5 99.0 99.00
2001 07 11 22 337  4.7  5.9  0.80  3.45  4.01 999 1005.6  23.6  22.6  19.2 99.0 99.00
2001 07 11 23 305  2.6  3.1  0.73  7.14  4.29 999 1006.6  23.6  22.7  20.2 99.0 99.00
2001 07 12 00 327  6.1  8.1  0.68  7.14  4.53 999 1006.8  24.2  22.6  19.8 99.0 99.00
2001 07 12 01 340  7.1  8.2  0.71  8.33  4.18 999 1007.6  24.2  22.5  18.0 99.0 99.00
2001 07 12 02 328  5.0  5.6  0.69  3.33  4.10 999 1008.8  23.6  22.4  18.9 99.0 99.00
2001 07 12 03 311  3.5  4.2  0.64  7.69  4.37 999 1009.7  23.2  22.4  19.4 99.0 99.00
2001 07 12 04 322  4.9  6.0  0.68  4.17  4.38 999 1009.9  23.0  22.3  19.1 99.0 99.00
2001 07 12 05 305  3.9  4.6  0.68  4.35  4.35 999 1010.2  22.8  22.3  17.8 99.0 99.00
2001 07 12 06 310  4.5  5.4  0.64  7.69  4.67 999 1010.2  22.8  22.3  18.2 99.0 99.00
2001 07 12 07 310  4.5  5.2  0.65  7.69  4.66 999 1010.5  22.6  22.2  17.8 99.0 99.00
2001 07 12 08 314  5.9  7.0  0.69  7.69  4.84 999 1010.7  22.4  22.2  17.3 99.0 99.00
2001 07 12 09 320  7.6  8.8  0.69  7.69  4.39 999 1010.8  22.2  22.1  17.0 99.0 99.00
2001 07 12 10 321  7.4  8.4  0.70  8.33  4.03 999 1011.5  21.6  22.0  17.0 99.0 99.00
2001 07 12 11 332  6.2  6.9  0.71  7.69  3.98 999 1012.2  21.4  21.9  16.7 99.0 99.00
2001 07 12 12 325  4.8  6.7  0.62  7.69  4.08 999 1012.4  21.6  22.0  17.0 99.0 99.00
2001 07 12 13 311  5.3  6.4  0.67  7.69  4.43 999 1012.9  20.7  22.4  16.6 99.0 99.00
2001 07 12 14 318  5.7  6.7  0.68  8.33  4.26 999 1013.0  20.9  22.6  15.8 99.0 99.00
2001 07 12 15 308  5.1  5.9  0.68  3.70  4.15 999 1013.2  21.0  22.6  15.4 99.0 99.00
2001 07 12 16 294  4.1  4.7  0.63  6.67  4.65 999 1013.6  21.5  22.7  14.5 99.0 99.00
2001 07 12 17 248  3.9  4.5  0.59  8.33  4.91 999 1013.7  21.9  22.8  15.0 99.0 99.00
2001 07 12 18 249  4.4  5.2  0.56  8.33  5.50 999 1013.5  22.4  22.9  15.6 99.0 99.00
2001 07 12 19 270  3.0  3.6  0.60  6.67  5.67 999 1013.4  23.1  23.0  14.8 99.0 99.00
2001 07 12 20 260  2.2  2.7  0.56  8.33  5.85 999 1013.2  23.4  23.0  15.3 99.0 99.00
2001 07 12 21 325  0.7  1.0  0.62  7.69  5.91 999 1012.8  23.4  22.9  14.9 99.0 99.00
2001 07 12 22 204  1.3  1.6  0.62  7.14  5.93 999 1012.9  23.1  22.9  15.3 99.0 99.00
2001 07 12 23 206  1.5  2.2  0.61  7.69  6.44 999 1012.7  23.4  22.9  15.5 99.0 99.00
2001 07 13 00 206  2.7  3.2  0.65  7.69  6.58 999 1013.0  23.4  22.9  16.0 99.0 99.00
2001 07 13 01 197  2.6  3.4  0.58  8.33  6.00 999 1013.3  23.5  22.8  17.0 99.0 99.00
2001 07 13 02 238  2.3  2.8  0.64  7.69  6.09 999 1013.5  23.2  22.7  18.4 99.0 99.00
2001 07 13 03 223  3.3  3.8  0.68  7.69  6.55 999 1013.5  23.0  22.7  18.7 99.0 99.00
2001 07 13 04 232  4.3  4.9 99.00 99.00 99.00 999 1013.7  23.0  22.6  18.0 99.0 99.00
2001 07 13 05 263  4.0  4.6  0.69  7.69  6.73 999 1013.7  22.9  22.6  18.0 99.0 99.00
2001 07 13 06 256  4.2  5.1  0.73  7.69  6.81 999 1013.5  22.8  22.5  18.3 99.0 99.00
2001 07 13 07 268  5.2  5.8  0.77  7.69  6.65 999 1013.2  22.6  22.5  17.8 99.0 99.00
2001 07 13 08 284  5.2  6.1  0.77  7.14  6.80 999 1013.0  22.3  22.4  17.8 99.0 99.00
2001 07 13 09 306  5.2  5.9  0.71  7.14  6.42 999 1013.0  21.7  22.4  17.9 99.0 99.00
2001 07 13 10 318  4.7  5.2  0.72  7.14  6.52 999 1013.0  21.6  22.3  17.8 99.0 99.00
2001 07 13 11 336  4.8  5.5  0.67  7.69  6.40 999 1013.3  21.4  22.3  18.5 99.0 99.00
2001 07 13 12 349  3.9  4.6  0.70  7.69  6.49 999 1013.4  21.9  22.3  18.8 99.0 99.00
2001 07 13 13  25  2.6  3.1  0.68  7.14  6.19 999 1013.4  22.0  22.4  18.2 99.0 99.00
2001 07 13 14  12  1.5  1.9  0.63  7.69  6.25 999 1013.4  22.0  22.7  18.9 99.0 99.00
2001 07 13 15   8  0.7  1.1  0.66  7.14  6.78 999 1013.6  22.3  23.1  18.3 99.0 99.00
2001 07 13 16 271  0.5  1.0  0.70  7.69  6.81 999 1013.7  23.3  23.8  16.7 99.0 99.00
2001 07 13 17 165  0.4  0.9  0.61  7.69  6.38 999 1013.4  24.4  24.7  13.0 99.0 99.00
2001 07 13 18 342  3.0  3.9  0.65  7.69  6.59 999 1012.8  23.9  24.5  14.4 99.0 99.00
2001 07 13 19   5  2.9  3.5  0.62  7.69  6.27 999 1012.5  23.3  24.5  15.3 99.0 99.00
2001 07 13 20 357  3.0  3.4  0.60  7.69  6.32 999 1012.4  23.5  24.3  13.7 99.0 99.00
2001 07 13 21   9  2.5  3.0  0.67  7.69  5.97 999 1012.3  23.7  24.1  14.2 99.0 99.00
2001 07 13 22   2  3.1  3.9  0.66  7.69  6.28 999 1012.2  23.8  24.2  14.9 99.0 99.00
2001 07 13 23  12  2.3  2.7  0.61  7.69  5.81 999 1011.9  24.0  24.1  14.9 99.0 99.00
2001 07 14 00 357  0.7  1.3  0.64  7.14  6.09 999 1011.9  24.2  23.9  14.7 99.0 99.00
2001 07 14 01 289  2.5  2.9  0.67  7.69  6.11 999 1012.1  23.5  23.8  15.5 99.0 99.00
2001 07 14 02 319  5.5  6.7  0.71  7.14  6.10 999 1012.4  23.6  24.1  16.4 99.0 99.00
2001 07 14 03   3  4.4  5.7  0.73  7.14  5.95 999 1012.2  23.7  24.0  15.5 99.0 99.00
2001 07 14 04   1  4.7  5.4  0.68  7.14  5.41 999 1012.1  23.5  23.7  15.7 99.0 99.00
2001 07 14 05  10  4.9  5.6  0.67  7.14  5.35 999 1011.6  23.3  23.6  15.6 99.0 99.00
2001 07 14 06   1  3.2  3.8  0.60  7.14  5.44 999 1011.4  23.0  23.6  15.1 99.0 99.00
2001 07 14 07 339  1.7  2.1  0.67  7.14  5.66 999 1011.2  22.8  23.5  14.7 99.0 99.00
2001 07 14 08 290  3.4  4.2  0.62  7.69  5.81 999 1011.0  21.9  23.3  18.3 99.0 99.00
2001 07 14 09 297  3.9  4.4  0.60  8.33  6.19 999 1010.8  22.0  23.3  17.7 99.0 99.00
2001 07 14 10 299  4.3  5.1  0.52  8.33  6.34 999 1010.8  22.0  23.2  17.1 99.0 99.00
2001 07 14 11 312  4.8  5.7  0.52  8.33  6.29 999 1011.0  21.5  23.2  16.4 99.0 99.00
2001 07 14 12 328  3.8  4.5  0.64  8.33  6.19 999 1011.4  21.9  23.0  14.9 99.0 99.00
2001 07 14 13 335  4.6  5.4  0.63  8.33  6.20 999 1011.7  21.7  23.0  17.6 99.0 99.00
2001 07 14 14 338  4.4  5.8  0.65  8.33  5.76 999 1011.7  21.8  23.1  18.0 99.0 99.00
2001 07 14 15 359  3.8  5.1  0.69  7.69  5.65 999 1012.1  22.3  23.3 999.0 99.0 99.00
2001 07 14 16 332  6.2  7.0  0.69  7.69  4.56 999 1012.1  21.4  22.9  16.1 99.0 99.00
2001 07 14 17 344  3.6  4.6  0.71  7.69  4.54 999 1011.8  21.7  23.1  14.7 99.0 99.00
2001 07 14 18  31  1.4  1.8  0.66  7.69  4.79 999 1011.5  22.1  23.5  14.4 99.0 99.00
2001 07 14 19 347  1.8  2.6  0.70  8.33  5.47 999 1011.4  22.4  23.9  15.5 99.0 99.00
2001 07 14 20 230  1.3  2.7  0.70  8.33  5.67 999 1011.2  23.2  24.1  15.2 99.0 99.00
2001 07 14 21 223  2.0  2.6  0.71  8.33  6.16 999 1011.2  23.2  24.4  15.2 99.0 99.00
2001 07 14 22 246  2.9  3.5  0.62  8.33  6.02 999 1011.3  23.5  24.2  15.8 99.0 99.00
2001 07 14 23 248  2.9  3.4  0.67  7.69  6.46 999 1011.4  23.8  23.7  15.3 99.0 99.00
2001 07 15 00 239  3.2  3.7  0.66  9.09  6.26 999 1011.7  23.7  23.7  15.9 99.0 99.00
2001 07 15 01 236  4.0  4.7  0.66  8.33  6.43 999 1012.2  23.6  23.9  16.4 99.0 99.00
2001 07 15 02 235  4.1  4.6  0.62  9.09  6.47 999 1012.5  23.6  24.0  17.0 99.0 99.00
2001 07 15 03 232  4.6  5.1  0.58  8.33  6.34 999 1012.8  23.7  23.8  17.3 99.0 99.00
2001 07 15 04 239  4.5  5.1  0.54  9.09  5.76 999 1012.8  23.5  23.8  17.2 99.0 99.00
2001 07 15 05 262  4.5  5.2  0.49  9.09  6.05 999 1012.7  23.1  23.6  18.8 99.0 99.00
2001 07 15 06 305  5.0  5.8  0.52  9.09  6.80 999 1012.7  23.0  23.6  17.5 99.0 99.00
2001 07 15 07 349  5.7  6.4  0.47  9.09  6.49 999 1012.6  23.3  23.7  17.5 99.0 99.00
2001 07 15 08  38  5.6  6.4  0.51  8.33  6.02 999 1012.7  22.9  23.6  17.2 99.0 99.00
2001 07 15 09  33  4.4  5.3  0.50  8.33  5.84 999 1013.2  22.8  23.5  16.5 99.0 99.00
2001 07 15 10  29  3.7  4.5  0.56  9.09  6.25 999 1013.8  22.6  23.4  15.5 99.0 99.00
2001 07 15 11  13  3.6  4.2  0.64  8.33  5.94 999 1014.2  23.1  23.2  14.9 99.0 99.00
2001 07 15 12 359  5.0  5.9  0.70  9.09  5.30 999 1014.7  23.0  23.2  14.5 99.0 99.00
2001 07 15 13 339  4.3  5.2  0.72  8.33  5.06 999 1015.2  22.5  23.2  16.8 99.0 99.00
2001 07 15 14 329  6.1  7.0  0.74  9.09  5.13 999 1015.3  22.6  23.0  16.4 99.0 99.00
2001 07 15 15 320  5.6  6.8  0.70  8.33  4.55 999 1015.4  22.3  22.9  17.5 99.0 99.00
2001 07 15 16 329  6.3  7.2  0.72  8.33  4.46 999 1015.3  22.3  22.8  16.8 99.0 99.00
2001 07 15 17 339  5.7  6.9  0.73  9.09  4.24 999 1015.1  22.5  23.0  16.8 99.0 99.00
2001 07 15 18 338  4.2  4.9  0.71 10.00  4.57 999 1014.7  23.0  23.3  16.2 99.0 99.00
2001 07 15 19 337  4.2  5.0  0.67  8.33  4.65 999 1014.7  23.4  23.6  17.1 99.0 99.00
2001 07 15 20 343  4.3  5.6  0.67  8.33  4.58 999 1014.7  24.2  23.7  15.8 99.0 99.00
2001 07 15 21 342  4.8  5.6  0.64  7.69  4.80 999 1014.4  24.6  23.7  16.8 99.0 99.00
2001 07 15 22 283  2.2  2.6  0.62  8.33  4.77 999 1014.6  24.8  23.7  17.5 99.0 99.00
2001 07 15 23 208  4.4  5.0  0.56  9.09  5.29 999 1014.6  24.4  23.8  17.2 99.0 99.00
2001 07 16 00 214  4.9  6.1  0.54 10.00  5.57 999 1015.0  24.4  23.7  18.0 99.0 99.00
2001 07 16 01 223  6.1  6.8  0.57 10.00  6.46 999 1015.3  24.1  23.6  18.7 99.0 99.00
2001 07 16 02 222  6.7  7.8  0.57 10.00  4.97 999 1015.9  24.1  23.7  19.1 99.0 99.00
2001 07 16 03 224  6.4  7.4  0.67 10.00  4.48 999 1016.3  23.9  23.7  20.2 99.0 99.00
2001 07 16 04 230  5.4  6.3  0.68  7.69  4.91 999 1016.4  23.7  23.7  20.6 99.0 99.00
2001 07 16 05 241  4.7  5.6  0.68  9.09  5.59 999 1016.5  23.5  23.6  20.7 99.0 99.00
2001 07 16 06 249  5.3  6.2  0.71  8.33  5.86 999 1016.3  23.0  23.5  19.3 99.0 99.00
2001 07 16 07 263  5.3  6.2  0.66  8.33  5.71 999 1016.2  23.2  23.4  19.0 99.0 99.00
2001 07 16 08 265  5.6  6.5  0.68  8.33  5.80 999 1016.3  23.0  23.4  19.4 99.0 99.00
2001 07 16 09 256  5.1  6.0  0.63  9.09  5.99 999 1016.3  23.0  23.3  19.3 99.0 99.00
2001 07 16 10 254  5.1  6.5  0.60  8.33  5.54 999 1016.8  22.5  23.1  19.9 99.0 99.00
2001 07 16 11 264  6.0  7.1  0.69  9.09  5.58 999 1017.4  22.5  23.1  19.3 99.0 99.00
2001 07 16 12 267  5.6  6.3  0.65  9.09  5.61 999 1017.7  22.5  23.0  19.2 99.0 99.00
2001 07 16 13 264  4.3  5.4  0.67  8.33  5.71 999 1018.1  22.5  23.0  19.1 99.0 99.00
2001 07 16 14 239  3.7  4.3  0.61  8.33  5.42 999 1018.4  22.9  23.0  19.2 99.0 99.00
2001 07 16 15 210  4.1  4.6  0.60  8.33  5.39 999 1018.4  23.1  23.2  20.2 99.0 99.00
2001 07 16 16 210  4.2  4.6  0.62  8.33  5.87 999 1018.5  23.7  23.5  20.8 99.0 99.00
2001 07 16 17 199  3.4  3.9  0.66  9.09  6.21 999 1018.4  24.1  23.8  21.3 99.0 99.00
2001 07 16 18 192  4.9  5.5  0.67  7.69  6.03 999 1017.9  24.4  24.0  21.9 99.0 99.00
2001 07 16 19 196  4.7  5.5  0.67 10.00  5.71 999 1017.6  24.8  24.2  21.3 99.0 99.00
2001 07 16 20 198  5.8  7.0  0.69  9.09  4.99 999 1017.5  25.0  24.3  20.8 99.0 99.00
2001 07 16 21 203  6.3  7.3  0.81  8.33  4.80 999 1017.3  24.9  24.2  21.1 99.0 99.00
2001 07 16 22 202  6.0  7.6  0.80  9.09  4.42 999 1017.4  24.9  23.9  20.9 99.0 99.00
2001 07 16 23 200  5.8  7.0  0.88  9.09  4.40 999 1017.5  24.7  23.9  21.5 99.0 99.00
2001 07 17 00 202  5.8  7.1  0.87  9.09  4.95 999 1017.6  24.5  23.8  21.1 99.0 99.00
2001 07 17 01 204  6.1  7.2  0.90  9.09  4.81 999 1017.8  24.4  23.7  20.9 99.0 99.00
2001 07 17 02 216  6.7  7.7  0.83  8.33  4.47 999 1018.3  24.1  23.5  21.1 99.0 99.00
2001 07 17 03 222  6.1  7.0  0.92  9.09  4.63 999 1018.6  23.7  23.3  21.3 99.0 99.00
2001 07 17 04 218  6.1  6.8  0.85  4.17  4.61 999 1018.4  23.4  23.3  21.5 99.0 99.00
2001 07 17 05 213  5.8  7.0  0.84  9.09  4.86 999 1018.5  23.4  23.2  21.8 99.0 99.00
2001 07 17 06 216  6.5  7.6  0.80  8.33  4.53 999 1018.1  23.3  23.0  21.9 99.0 99.00
2001 07 17 07 216  6.7  7.8  0.85  8.33  4.71 999 1017.8  23.1  23.1  21.9 99.0 99.00
